time,temperature,humidity,fetched_at,temperature_f,humidity_level
05:38:51,28.9,58,2026-05-22 05:38:51.242172,84.02,Normal
05:38:51,37.1,83,2026-05-22 05:38:51.510721,98.78,High
05:38:54,28.9,66,2026-05-22 05:38:54.540662,84.02,Normal
05:38:56,29.4,85,2026-05-22 05:38:56.257886,84.91999999999999,High
05:38:57,27.8,43,2026-05-22 05:38:57.510011,82.04,Normal
05:39:00,31.5,89,2026-05-22 05:39:00.510522,88.7,High
05:39:01,26.1,66,2026-05-22 05:39:01.267350,78.98,Normal
05:39:03,31.3,64,2026-05-22 05:39:03.515955,88.34,Normal
05:39:06,27.1,81,2026-05-22 05:39:06.277268,80.78,High
05:39:06,26.9,45,2026-05-22 05:39:06.512862,80.42,Normal
05:39:09,33.8,43,2026-05-22 05:39:09.513657,92.84,Normal
05:39:11,38.3,80,2026-05-22 05:39:11.287799,100.94,High
05:39:12,37.9,75,2026-05-22 05:39:12.511665,100.22,High
05:39:15,33.2,56,2026-05-22 05:39:15.510132,91.76,Normal
05:39:16,29.6,44,2026-05-22 05:39:16.304936,85.28,Normal
05:39:18,34.0,64,2026-05-22 05:39:18.530559,93.2,Normal
05:39:21,32.7,64,2026-05-22 05:39:21.320837,90.86,Normal
05:39:21,28.5,65,2026-05-22 05:39:21.511315,83.3,Normal
05:39:24,28.4,90,2026-05-22 05:39:24.511093,83.12,High
05:39:26,34.7,74,2026-05-22 05:39:26.331101,94.46000000000001,High
05:39:27,36.4,78,2026-05-22 05:39:27.511704,97.52,High
05:39:30,27.4,65,2026-05-22 05:39:30.514083,81.32,Normal
05:39:31,35.4,68,2026-05-22 05:39:31.341795,95.72,Normal
05:39:33,25.9,58,2026-05-22 05:39:33.511448,78.62,Normal
05:39:36,39.3,54,2026-05-22 05:39:36.349726,102.74,Normal
05:39:36,32.3,52,2026-05-22 05:39:36.510369,90.14,Normal
05:39:39,27.0,40,2026-05-22 05:39:39.512730,80.6,Normal
05:39:41,31.8,60,2026-05-22 05:39:41.362059,89.24,Normal
05:39:42,26.0,51,2026-05-22 05:39:42.512805,78.8,Normal
05:39:45,39.0,44,2026-05-22 05:39:45.511060,102.2,Normal
05:39:46,38.2,49,2026-05-22 05:39:46.383013,100.76,Normal
05:38:18,38.6,87,2026-05-22 05:38:18.512607,101.48,High
05:38:21,35.8,57,2026-05-22 05:38:21.164327,96.44,Normal
05:38:21,37.9,47,2026-05-22 05:38:21.518661,100.22,Normal
05:38:24,32.3,54,2026-05-22 05:38:24.512285,90.14,Normal
05:38:26,35.9,78,2026-05-22 05:38:26.174712,96.61999999999999,High
05:38:27,36.6,84,2026-05-22 05:38:27.516488,97.88000000000001,High
05:38:30,31.0,82,2026-05-22 05:38:30.511313,87.8,High
05:38:31,35.1,85,2026-05-22 05:38:31.186613,95.18,High
05:38:33,36.1,51,2026-05-22 05:38:33.519068,96.98,Normal
05:38:36,33.5,77,2026-05-22 05:38:36.200004,92.3,High
05:38:36,29.7,59,2026-05-22 05:38:36.511053,85.46000000000001,Normal
05:38:39,33.2,75,2026-05-22 05:38:39.512231,91.76,High
05:38:41,25.1,76,2026-05-22 05:38:41.213523,77.18,High
05:38:42,38.1,54,2026-05-22 05:38:42.511880,100.58000000000001,Normal
05:38:45,32.9,89,2026-05-22 05:38:45.513972,91.22,High
05:38:46,39.4,75,2026-05-22 05:38:46.226366,102.91999999999999,High
05:38:48,35.1,47,2026-05-22 05:38:48.511283,95.18,Normal
05:38:51,28.9,58,2026-05-22 05:38:51.242172,84.02,Normal
05:38:51,37.1,83,2026-05-22 05:38:51.510721,98.78,High
05:38:54,28.9,66,2026-05-22 05:38:54.540662,84.02,Normal
05:38:56,29.4,85,2026-05-22 05:38:56.257886,84.91999999999999,High
05:38:57,27.8,43,2026-05-22 05:38:57.510011,82.04,Normal
05:39:00,31.5,89,2026-05-22 05:39:00.510522,88.7,High
05:39:01,26.1,66,2026-05-22 05:39:01.267350,78.98,Normal
05:39:03,31.3,64,2026-05-22 05:39:03.515955,88.34,Normal
05:39:06,27.1,81,2026-05-22 05:39:06.277268,80.78,High
05:39:06,26.9,45,2026-05-22 05:39:06.512862,80.42,Normal
05:39:09,33.8,43,2026-05-22 05:39:09.513657,92.84,Normal
05:39:11,38.3,80,2026-05-22 05:39:11.287799,100.94,High
05:39:12,37.9,75,2026-05-22 05:39:12.511665,100.22,High
05:39:15,33.2,56,2026-05-22 05:39:15.510132,91.76,Normal
05:39:16,29.6,44,2026-05-22 05:39:16.304936,85.28,Normal
05:39:18,34.0,64,2026-05-22 05:39:18.530559,93.2,Normal
05:39:21,32.7,64,2026-05-22 05:39:21.320837,90.86,Normal
05:39:21,28.5,65,2026-05-22 05:39:21.511315,83.3,Normal
05:39:24,28.4,90,2026-05-22 05:39:24.511093,83.12,High
05:39:26,34.7,74,2026-05-22 05:39:26.331101,94.46000000000001,High
05:39:27,36.4,78,2026-05-22 05:39:27.511704,97.52,High
05:39:30,27.4,65,2026-05-22 05:39:30.514083,81.32,Normal
05:39:31,35.4,68,2026-05-22 05:39:31.341795,95.72,Normal
05:39:33,25.9,58,2026-05-22 05:39:33.511448,78.62,Normal
05:39:36,39.3,54,2026-05-22 05:39:36.349726,102.74,Normal
05:39:36,32.3,52,2026-05-22 05:39:36.510369,90.14,Normal
05:39:39,27.0,40,2026-05-22 05:39:39.512730,80.6,Normal
05:39:41,31.8,60,2026-05-22 05:39:41.362059,89.24,Normal
05:39:42,26.0,51,2026-05-22 05:39:42.512805,78.8,Normal
05:39:45,39.0,44,2026-05-22 05:39:45.511060,102.2,Normal
05:39:46,38.2,49,2026-05-22 05:39:46.383013,100.76,Normal
05:39:48,34.6,75,2026-05-22 05:39:48.510524,94.28,High
05:39:51,29.9,47,2026-05-22 05:39:51.417636,85.82,Normal
05:39:56,29.2,90,2026-05-22 05:39:56.453845,84.56,High
05:39:56,29.2,90,2026-05-22 05:39:56.453845,84.56,High
05:40:01,29.3,50,2026-05-22 05:40:01.469937,84.74,Normal
05:39:56,29.2,90,2026-05-22 05:39:56.453845,84.56,High
05:40:01,29.3,50,2026-05-22 05:40:01.469937,84.74,Normal
05:40:06,31.5,60,2026-05-22 05:40:06.482016,88.7,Normal
05:39:56,29.2,90,2026-05-22 05:39:56.453845,84.56,High
05:40:01,29.3,50,2026-05-22 05:40:01.469937,84.74,Normal
05:40:06,31.5,60,2026-05-22 05:40:06.482016,88.7,Normal
05:40:11,29.7,83,2026-05-22 05:40:11.492650,85.46000000000001,High
05:39:56,29.2,90,2026-05-22 05:39:56.453845,84.56,High
05:40:01,29.3,50,2026-05-22 05:40:01.469937,84.74,Normal
05:40:06,31.5,60,2026-05-22 05:40:06.482016,88.7,Normal
05:40:11,29.7,83,2026-05-22 05:40:11.492650,85.46000000000001,High
05:40:16,26.5,50,2026-05-22 05:40:16.506072,79.7,Normal
05:39:56,29.2,90,2026-05-22 05:39:56.453845,84.56,High
05:40:01,29.3,50,2026-05-22 05:40:01.469937,84.74,Normal
05:40:06,31.5,60,2026-05-22 05:40:06.482016,88.7,Normal
05:40:11,29.7,83,2026-05-22 05:40:11.492650,85.46000000000001,High
05:40:16,26.5,50,2026-05-22 05:40:16.506072,79.7,Normal
05:40:21,28.4,67,2026-05-22 05:40:21.539094,83.12,Normal
05:39:56,29.2,90,2026-05-22 05:39:56.453845,84.56,High
05:40:01,29.3,50,2026-05-22 05:40:01.469937,84.74,Normal
05:40:06,31.5,60,2026-05-22 05:40:06.482016,88.7,Normal
05:40:11,29.7,83,2026-05-22 05:40:11.492650,85.46000000000001,High
05:40:16,26.5,50,2026-05-22 05:40:16.506072,79.7,Normal
05:40:21,28.4,67,2026-05-22 05:40:21.539094,83.12,Normal
05:40:26,33.5,73,2026-05-22 05:40:26.558002,92.3,High
05:39:56,29.2,90,2026-05-22 05:39:56.453845,84.56,High
05:40:01,29.3,50,2026-05-22 05:40:01.469937,84.74,Normal
05:40:06,31.5,60,2026-05-22 05:40:06.482016,88.7,Normal
05:40:11,29.7,83,2026-05-22 05:40:11.492650,85.46000000000001,High
05:40:16,26.5,50,2026-05-22 05:40:16.506072,79.7,Normal
05:40:21,28.4,67,2026-05-22 05:40:21.539094,83.12,Normal
05:40:26,33.5,73,2026-05-22 05:40:26.558002,92.3,High
05:40:31,38.3,47,2026-05-22 05:40:31.576762,100.94,Normal
05:39:56,29.2,90,2026-05-22 05:39:56.453845,84.56,High
05:40:01,29.3,50,2026-05-22 05:40:01.469937,84.74,Normal
05:40:06,31.5,60,2026-05-22 05:40:06.482016,88.7,Normal
05:40:11,29.7,83,2026-05-22 05:40:11.492650,85.46000000000001,High
05:40:16,26.5,50,2026-05-22 05:40:16.506072,79.7,Normal
05:40:21,28.4,67,2026-05-22 05:40:21.539094,83.12,Normal
05:40:26,33.5,73,2026-05-22 05:40:26.558002,92.3,High
05:40:31,38.3,47,2026-05-22 05:40:31.576762,100.94,Normal
05:40:36,25.8,80,2026-05-22 05:40:36.622461,78.44,High
05:39:56,29.2,90,2026-05-22 05:39:56.453845,84.56,High
05:40:01,29.3,50,2026-05-22 05:40:01.469937,84.74,Normal
05:40:06,31.5,60,2026-05-22 05:40:06.482016,88.7,Normal
05:40:11,29.7,83,2026-05-22 05:40:11.492650,85.46000000000001,High
05:40:16,26.5,50,2026-05-22 05:40:16.506072,79.7,Normal
05:40:21,28.4,67,2026-05-22 05:40:21.539094,83.12,Normal
05:40:26,33.5,73,2026-05-22 05:40:26.558002,92.3,High
05:40:31,38.3,47,2026-05-22 05:40:31.576762,100.94,Normal
05:40:36,25.8,80,2026-05-22 05:40:36.622461,78.44,High
05:40:41,31.1,44,2026-05-22 05:40:41.645573,87.98,Normal
05:39:56,29.2,90,2026-05-22 05:39:56.453845,84.56,High
05:40:01,29.3,50,2026-05-22 05:40:01.469937,84.74,Normal
05:40:06,31.5,60,2026-05-22 05:40:06.482016,88.7,Normal
05:40:11,29.7,83,2026-05-22 05:40:11.492650,85.46000000000001,High
05:40:16,26.5,50,2026-05-22 05:40:16.506072,79.7,Normal
05:40:21,28.4,67,2026-05-22 05:40:21.539094,83.12,Normal
05:40:26,33.5,73,2026-05-22 05:40:26.558002,92.3,High
05:40:31,38.3,47,2026-05-22 05:40:31.576762,100.94,Normal
05:40:36,25.8,80,2026-05-22 05:40:36.622461,78.44,High
05:40:41,31.1,44,2026-05-22 05:40:41.645573,87.98,Normal
05:40:46,39.9,40,2026-05-22 05:40:46.670271,103.82,Normal
05:39:56,29.2,90,2026-05-22 05:39:56.453845,84.56,High
05:40:01,29.3,50,2026-05-22 05:40:01.469937,84.74,Normal
05:40:06,31.5,60,2026-05-22 05:40:06.482016,88.7,Normal
05:40:11,29.7,83,2026-05-22 05:40:11.492650,85.46000000000001,High
05:40:16,26.5,50,2026-05-22 05:40:16.506072,79.7,Normal
05:40:21,28.4,67,2026-05-22 05:40:21.539094,83.12,Normal
05:40:26,33.5,73,2026-05-22 05:40:26.558002,92.3,High
05:40:31,38.3,47,2026-05-22 05:40:31.576762,100.94,Normal
05:40:36,25.8,80,2026-05-22 05:40:36.622461,78.44,High
05:40:41,31.1,44,2026-05-22 05:40:41.645573,87.98,Normal
05:40:46,39.9,40,2026-05-22 05:40:46.670271,103.82,Normal
05:40:51,35.3,88,2026-05-22 05:40:51.689716,95.53999999999999,High
05:39:56,29.2,90,2026-05-22 05:39:56.453845,84.56,High
05:40:01,29.3,50,2026-05-22 05:40:01.469937,84.74,Normal
05:40:06,31.5,60,2026-05-22 05:40:06.482016,88.7,Normal
05:40:11,29.7,83,2026-05-22 05:40:11.492650,85.46000000000001,High
05:40:16,26.5,50,2026-05-22 05:40:16.506072,79.7,Normal
05:40:21,28.4,67,2026-05-22 05:40:21.539094,83.12,Normal
05:40:26,33.5,73,2026-05-22 05:40:26.558002,92.3,High
05:40:31,38.3,47,2026-05-22 05:40:31.576762,100.94,Normal
05:40:36,25.8,80,2026-05-22 05:40:36.622461,78.44,High
05:40:41,31.1,44,2026-05-22 05:40:41.645573,87.98,Normal
05:40:46,39.9,40,2026-05-22 05:40:46.670271,103.82,Normal
05:40:51,35.3,88,2026-05-22 05:40:51.689716,95.53999999999999,High
05:40:56,29.1,46,2026-05-22 05:40:56.706882,84.38000000000001,Normal
05:39:56,29.2,90,2026-05-22 05:39:56.453845,84.56,High
05:40:01,29.3,50,2026-05-22 05:40:01.469937,84.74,Normal
05:40:06,31.5,60,2026-05-22 05:40:06.482016,88.7,Normal
05:40:11,29.7,83,2026-05-22 05:40:11.492650,85.46000000000001,High
05:40:16,26.5,50,2026-05-22 05:40:16.506072,79.7,Normal
05:40:21,28.4,67,2026-05-22 05:40:21.539094,83.12,Normal
05:40:26,33.5,73,2026-05-22 05:40:26.558002,92.3,High
05:40:31,38.3,47,2026-05-22 05:40:31.576762,100.94,Normal
05:40:36,25.8,80,2026-05-22 05:40:36.622461,78.44,High
05:40:41,31.1,44,2026-05-22 05:40:41.645573,87.98,Normal
05:40:46,39.9,40,2026-05-22 05:40:46.670271,103.82,Normal
05:40:51,35.3,88,2026-05-22 05:40:51.689716,95.53999999999999,High
05:40:56,29.1,46,2026-05-22 05:40:56.706882,84.38000000000001,Normal
05:41:01,30.1,73,2026-05-22 05:41:01.723523,86.18,High
05:39:56,29.2,90,2026-05-22 05:39:56.453845,84.56,High
05:40:01,29.3,50,2026-05-22 05:40:01.469937,84.74,Normal
05:40:06,31.5,60,2026-05-22 05:40:06.482016,88.7,Normal
05:40:11,29.7,83,2026-05-22 05:40:11.492650,85.46000000000001,High
05:40:16,26.5,50,2026-05-22 05:40:16.506072,79.7,Normal
05:40:21,28.4,67,2026-05-22 05:40:21.539094,83.12,Normal
05:40:26,33.5,73,2026-05-22 05:40:26.558002,92.3,High
05:40:31,38.3,47,2026-05-22 05:40:31.576762,100.94,Normal
05:40:36,25.8,80,2026-05-22 05:40:36.622461,78.44,High
05:40:41,31.1,44,2026-05-22 05:40:41.645573,87.98,Normal
05:40:46,39.9,40,2026-05-22 05:40:46.670271,103.82,Normal
05:40:51,35.3,88,2026-05-22 05:40:51.689716,95.53999999999999,High
05:40:56,29.1,46,2026-05-22 05:40:56.706882,84.38000000000001,Normal
05:41:01,30.1,73,2026-05-22 05:41:01.723523,86.18,High
05:41:06,39.5,41,2026-05-22 05:41:06.734375,103.1,Normal
05:39:56,29.2,90,2026-05-22 05:39:56.453845,84.56,High
05:40:01,29.3,50,2026-05-22 05:40:01.469937,84.74,Normal
05:40:06,31.5,60,2026-05-22 05:40:06.482016,88.7,Normal
05:40:11,29.7,83,2026-05-22 05:40:11.492650,85.46000000000001,High
05:40:16,26.5,50,2026-05-22 05:40:16.506072,79.7,Normal
05:40:21,28.4,67,2026-05-22 05:40:21.539094,83.12,Normal
05:40:26,33.5,73,2026-05-22 05:40:26.558002,92.3,High
05:40:31,38.3,47,2026-05-22 05:40:31.576762,100.94,Normal
05:40:36,25.8,80,2026-05-22 05:40:36.622461,78.44,High
05:40:41,31.1,44,2026-05-22 05:40:41.645573,87.98,Normal
05:40:46,39.9,40,2026-05-22 05:40:46.670271,103.82,Normal
05:40:51,35.3,88,2026-05-22 05:40:51.689716,95.53999999999999,High
05:40:56,29.1,46,2026-05-22 05:40:56.706882,84.38000000000001,Normal
05:41:01,30.1,73,2026-05-22 05:41:01.723523,86.18,High
05:41:06,39.5,41,2026-05-22 05:41:06.734375,103.1,Normal
05:41:11,31.8,42,2026-05-22 05:41:11.741070,89.24,Normal
05:39:56,29.2,90,2026-05-22 05:39:56.453845,84.56,High
05:40:01,29.3,50,2026-05-22 05:40:01.469937,84.74,Normal
05:40:06,31.5,60,2026-05-22 05:40:06.482016,88.7,Normal
05:40:11,29.7,83,2026-05-22 05:40:11.492650,85.46000000000001,High
05:40:16,26.5,50,2026-05-22 05:40:16.506072,79.7,Normal
05:40:21,28.4,67,2026-05-22 05:40:21.539094,83.12,Normal
05:40:26,33.5,73,2026-05-22 05:40:26.558002,92.3,High
05:40:31,38.3,47,2026-05-22 05:40:31.576762,100.94,Normal
05:40:36,25.8,80,2026-05-22 05:40:36.622461,78.44,High
05:40:41,31.1,44,2026-05-22 05:40:41.645573,87.98,Normal
05:40:46,39.9,40,2026-05-22 05:40:46.670271,103.82,Normal
05:40:51,35.3,88,2026-05-22 05:40:51.689716,95.53999999999999,High
05:40:56,29.1,46,2026-05-22 05:40:56.706882,84.38000000000001,Normal
05:41:01,30.1,73,2026-05-22 05:41:01.723523,86.18,High
05:41:06,39.5,41,2026-05-22 05:41:06.734375,103.1,Normal
05:41:11,31.8,42,2026-05-22 05:41:11.741070,89.24,Normal
05:41:16,33.6,80,2026-05-22 05:41:16.751684,92.48,High
05:39:56,29.2,90,2026-05-22 05:39:56.453845,84.56,High
05:40:01,29.3,50,2026-05-22 05:40:01.469937,84.74,Normal
05:40:06,31.5,60,2026-05-22 05:40:06.482016,88.7,Normal
05:40:11,29.7,83,2026-05-22 05:40:11.492650,85.46000000000001,High
05:40:16,26.5,50,2026-05-22 05:40:16.506072,79.7,Normal
05:40:21,28.4,67,2026-05-22 05:40:21.539094,83.12,Normal
05:40:26,33.5,73,2026-05-22 05:40:26.558002,92.3,High
05:40:31,38.3,47,2026-05-22 05:40:31.576762,100.94,Normal
05:40:36,25.8,80,2026-05-22 05:40:36.622461,78.44,High
05:40:41,31.1,44,2026-05-22 05:40:41.645573,87.98,Normal
05:40:46,39.9,40,2026-05-22 05:40:46.670271,103.82,Normal
05:40:51,35.3,88,2026-05-22 05:40:51.689716,95.53999999999999,High
05:40:56,29.1,46,2026-05-22 05:40:56.706882,84.38000000000001,Normal
05:41:01,30.1,73,2026-05-22 05:41:01.723523,86.18,High
05:41:06,39.5,41,2026-05-22 05:41:06.734375,103.1,Normal
05:41:11,31.8,42,2026-05-22 05:41:11.741070,89.24,Normal
05:41:16,33.6,80,2026-05-22 05:41:16.751684,92.48,High
05:41:21,37.6,54,2026-05-22 05:41:21.758940,99.68,Normal
05:39:56,29.2,90,2026-05-22 05:39:56.453845,84.56,High
05:40:01,29.3,50,2026-05-22 05:40:01.469937,84.74,Normal
05:40:06,31.5,60,2026-05-22 05:40:06.482016,88.7,Normal
05:40:11,29.7,83,2026-05-22 05:40:11.492650,85.46000000000001,High
05:40:16,26.5,50,2026-05-22 05:40:16.506072,79.7,Normal
05:40:21,28.4,67,2026-05-22 05:40:21.539094,83.12,Normal
05:40:26,33.5,73,2026-05-22 05:40:26.558002,92.3,High
05:40:31,38.3,47,2026-05-22 05:40:31.576762,100.94,Normal
05:40:36,25.8,80,2026-05-22 05:40:36.622461,78.44,High
05:40:41,31.1,44,2026-05-22 05:40:41.645573,87.98,Normal
05:40:46,39.9,40,2026-05-22 05:40:46.670271,103.82,Normal
05:40:51,35.3,88,2026-05-22 05:40:51.689716,95.53999999999999,High
05:40:56,29.1,46,2026-05-22 05:40:56.706882,84.38000000000001,Normal
05:41:01,30.1,73,2026-05-22 05:41:01.723523,86.18,High
05:41:06,39.5,41,2026-05-22 05:41:06.734375,103.1,Normal
05:41:11,31.8,42,2026-05-22 05:41:11.741070,89.24,Normal
05:41:16,33.6,80,2026-05-22 05:41:16.751684,92.48,High
05:41:21,37.6,54,2026-05-22 05:41:21.758940,99.68,Normal
05:41:26,36.1,50,2026-05-22 05:41:26.771358,96.98,Normal
05:39:56,29.2,90,2026-05-22 05:39:56.453845,84.56,High
05:40:01,29.3,50,2026-05-22 05:40:01.469937,84.74,Normal
05:40:06,31.5,60,2026-05-22 05:40:06.482016,88.7,Normal
05:40:11,29.7,83,2026-05-22 05:40:11.492650,85.46000000000001,High
05:40:16,26.5,50,2026-05-22 05:40:16.506072,79.7,Normal
05:40:21,28.4,67,2026-05-22 05:40:21.539094,83.12,Normal
05:40:26,33.5,73,2026-05-22 05:40:26.558002,92.3,High
05:40:31,38.3,47,2026-05-22 05:40:31.576762,100.94,Normal
05:40:36,25.8,80,2026-05-22 05:40:36.622461,78.44,High
05:40:41,31.1,44,2026-05-22 05:40:41.645573,87.98,Normal
05:40:46,39.9,40,2026-05-22 05:40:46.670271,103.82,Normal
05:40:51,35.3,88,2026-05-22 05:40:51.689716,95.53999999999999,High
05:40:56,29.1,46,2026-05-22 05:40:56.706882,84.38000000000001,Normal
05:41:01,30.1,73,2026-05-22 05:41:01.723523,86.18,High
05:41:06,39.5,41,2026-05-22 05:41:06.734375,103.1,Normal
05:41:11,31.8,42,2026-05-22 05:41:11.741070,89.24,Normal
05:41:16,33.6,80,2026-05-22 05:41:16.751684,92.48,High
05:41:21,37.6,54,2026-05-22 05:41:21.758940,99.68,Normal
05:41:26,36.1,50,2026-05-22 05:41:26.771358,96.98,Normal
05:41:31,27.2,48,2026-05-22 05:41:31.783571,80.96,Normal
05:43:20,33.7,63,2026-05-22 05:43:20.568466,92.66,Normal
05:43:20,33.7,63,2026-05-22 05:43:20.568466,92.66,Normal
05:43:25,34.4,63,2026-05-22 05:43:25.589615,93.91999999999999,Normal
05:43:20,33.7,63,2026-05-22 05:43:20.568466,92.66,Normal
05:43:25,34.4,63,2026-05-22 05:43:25.589615,93.91999999999999,Normal
05:43:30,37.6,66,2026-05-22 05:43:30.612151,99.68,Normal
05:43:20,33.7,63,2026-05-22 05:43:20.568466,92.66,Normal
05:43:25,34.4,63,2026-05-22 05:43:25.589615,93.91999999999999,Normal
05:43:30,37.6,66,2026-05-22 05:43:30.612151,99.68,Normal
05:43:35,36.5,53,2026-05-22 05:43:35.632372,97.7,Normal
05:43:20,33.7,63,2026-05-22 05:43:20.568466,92.66,Normal
05:43:25,34.4,63,2026-05-22 05:43:25.589615,93.91999999999999,Normal
05:43:30,37.6,66,2026-05-22 05:43:30.612151,99.68,Normal
05:43:35,36.5,53,2026-05-22 05:43:35.632372,97.7,Normal
05:43:40,39.0,75,2026-05-22 05:43:40.664853,102.2,High
05:43:20,33.7,63,2026-05-22 05:43:20.568466,92.66,Normal
05:43:25,34.4,63,2026-05-22 05:43:25.589615,93.91999999999999,Normal
05:43:30,37.6,66,2026-05-22 05:43:30.612151,99.68,Normal
05:43:35,36.5,53,2026-05-22 05:43:35.632372,97.7,Normal
05:43:40,39.0,75,2026-05-22 05:43:40.664853,102.2,High
05:43:45,37.5,56,2026-05-22 05:43:45.689311,99.5,Normal
05:43:20,33.7,63,2026-05-22 05:43:20.568466,92.66,Normal
05:43:25,34.4,63,2026-05-22 05:43:25.589615,93.91999999999999,Normal
05:43:30,37.6,66,2026-05-22 05:43:30.612151,99.68,Normal
05:43:35,36.5,53,2026-05-22 05:43:35.632372,97.7,Normal
05:43:40,39.0,75,2026-05-22 05:43:40.664853,102.2,High
05:43:45,37.5,56,2026-05-22 05:43:45.689311,99.5,Normal
05:43:50,39.3,84,2026-05-22 05:43:50.702033,102.74,High
05:43:20,33.7,63,2026-05-22 05:43:20.568466,92.66,Normal
05:43:25,34.4,63,2026-05-22 05:43:25.589615,93.91999999999999,Normal
05:43:30,37.6,66,2026-05-22 05:43:30.612151,99.68,Normal
05:43:35,36.5,53,2026-05-22 05:43:35.632372,97.7,Normal
05:43:40,39.0,75,2026-05-22 05:43:40.664853,102.2,High
05:43:45,37.5,56,2026-05-22 05:43:45.689311,99.5,Normal
05:43:50,39.3,84,2026-05-22 05:43:50.702033,102.74,High
05:43:55,34.4,61,2026-05-22 05:43:55.725746,93.91999999999999,Normal
05:43:20,33.7,63,2026-05-22 05:43:20.568466,92.66,Normal
05:43:25,34.4,63,2026-05-22 05:43:25.589615,93.91999999999999,Normal
05:43:30,37.6,66,2026-05-22 05:43:30.612151,99.68,Normal
05:43:35,36.5,53,2026-05-22 05:43:35.632372,97.7,Normal
05:43:40,39.0,75,2026-05-22 05:43:40.664853,102.2,High
05:43:45,37.5,56,2026-05-22 05:43:45.689311,99.5,Normal
05:43:50,39.3,84,2026-05-22 05:43:50.702033,102.74,High
05:43:55,34.4,61,2026-05-22 05:43:55.725746,93.91999999999999,Normal
05:44:00,36.3,63,2026-05-22 05:44:00.750833,97.34,Normal
05:43:20,33.7,63,2026-05-22 05:43:20.568466,92.66,Normal
05:43:25,34.4,63,2026-05-22 05:43:25.589615,93.91999999999999,Normal
05:43:30,37.6,66,2026-05-22 05:43:30.612151,99.68,Normal
05:43:35,36.5,53,2026-05-22 05:43:35.632372,97.7,Normal
05:43:40,39.0,75,2026-05-22 05:43:40.664853,102.2,High
05:43:45,37.5,56,2026-05-22 05:43:45.689311,99.5,Normal
05:43:50,39.3,84,2026-05-22 05:43:50.702033,102.74,High
05:43:55,34.4,61,2026-05-22 05:43:55.725746,93.91999999999999,Normal
05:44:00,36.3,63,2026-05-22 05:44:00.750833,97.34,Normal
05:44:05,39.7,75,2026-05-22 05:44:05.768043,103.46000000000001,High
05:43:20,33.7,63,2026-05-22 05:43:20.568466,92.66,Normal
05:43:25,34.4,63,2026-05-22 05:43:25.589615,93.91999999999999,Normal
05:43:30,37.6,66,2026-05-22 05:43:30.612151,99.68,Normal
05:43:35,36.5,53,2026-05-22 05:43:35.632372,97.7,Normal
05:43:40,39.0,75,2026-05-22 05:43:40.664853,102.2,High
05:43:45,37.5,56,2026-05-22 05:43:45.689311,99.5,Normal
05:43:50,39.3,84,2026-05-22 05:43:50.702033,102.74,High
05:43:55,34.4,61,2026-05-22 05:43:55.725746,93.91999999999999,Normal
05:44:00,36.3,63,2026-05-22 05:44:00.750833,97.34,Normal
05:44:05,39.7,75,2026-05-22 05:44:05.768043,103.46000000000001,High
05:44:10,35.0,88,2026-05-22 05:44:10.803048,95.0,High
05:43:20,33.7,63,2026-05-22 05:43:20.568466,92.66,Normal
05:43:25,34.4,63,2026-05-22 05:43:25.589615,93.91999999999999,Normal
05:43:30,37.6,66,2026-05-22 05:43:30.612151,99.68,Normal
05:43:35,36.5,53,2026-05-22 05:43:35.632372,97.7,Normal
05:43:40,39.0,75,2026-05-22 05:43:40.664853,102.2,High
05:43:45,37.5,56,2026-05-22 05:43:45.689311,99.5,Normal
05:43:50,39.3,84,2026-05-22 05:43:50.702033,102.74,High
05:43:55,34.4,61,2026-05-22 05:43:55.725746,93.91999999999999,Normal
05:44:00,36.3,63,2026-05-22 05:44:00.750833,97.34,Normal
05:44:05,39.7,75,2026-05-22 05:44:05.768043,103.46000000000001,High
05:44:10,35.0,88,2026-05-22 05:44:10.803048,95.0,High
05:44:15,31.4,89,2026-05-22 05:44:15.828314,88.52,High
05:43:20,33.7,63,2026-05-22 05:43:20.568466,92.66,Normal
05:43:25,34.4,63,2026-05-22 05:43:25.589615,93.91999999999999,Normal
05:43:30,37.6,66,2026-05-22 05:43:30.612151,99.68,Normal
05:43:35,36.5,53,2026-05-22 05:43:35.632372,97.7,Normal
05:43:40,39.0,75,2026-05-22 05:43:40.664853,102.2,High
05:43:45,37.5,56,2026-05-22 05:43:45.689311,99.5,Normal
05:43:50,39.3,84,2026-05-22 05:43:50.702033,102.74,High
05:43:55,34.4,61,2026-05-22 05:43:55.725746,93.91999999999999,Normal
05:44:00,36.3,63,2026-05-22 05:44:00.750833,97.34,Normal
05:44:05,39.7,75,2026-05-22 05:44:05.768043,103.46000000000001,High
05:44:10,35.0,88,2026-05-22 05:44:10.803048,95.0,High
05:44:15,31.4,89,2026-05-22 05:44:15.828314,88.52,High
05:44:20,36.4,81,2026-05-22 05:44:20.861968,97.52,High
05:43:20,33.7,63,2026-05-22 05:43:20.568466,92.66,Normal
05:43:25,34.4,63,2026-05-22 05:43:25.589615,93.91999999999999,Normal
05:43:30,37.6,66,2026-05-22 05:43:30.612151,99.68,Normal
05:43:35,36.5,53,2026-05-22 05:43:35.632372,97.7,Normal
05:43:40,39.0,75,2026-05-22 05:43:40.664853,102.2,High
05:43:45,37.5,56,2026-05-22 05:43:45.689311,99.5,Normal
