time,city,temperature,humidity
2026-05-23 15:52:24.504840,Mumbai,38.4,46
2026-05-23 15:52:26.514205,Vijayawada,41.6,62
2026-05-23 15:52:28.523307,Vijayawada,44.1,47
2026-05-23 15:52:29.452763,Hyderabad,36.5,67
2026-05-23 15:52:30.574346,Hyderabad,38.7,89
2026-05-23 15:52:32.583726,Mumbai,41.3,36
2026-05-23 15:52:34.491220,Hyderabad,32.1,85
2026-05-23 15:52:34.593162,Mumbai,38.9,39
2026-05-23 15:52:36.623098,Bangalore,33.1,86
2026-05-23 15:52:38.632354,Bangalore,34.2,68
2026-05-23 15:52:39.516475,Hyderabad,29.0,56
2026-05-23 15:52:40.643462,Hyderabad,38.5,87
2026-05-23 15:52:42.653690,Bangalore,32.2,71
2026-05-23 15:52:44.527174,Mumbai,25.0,68
2026-05-23 15:52:44.663082,Vijayawada,45.7,44
2026-05-23 15:52:46.680201,Bangalore,37.1,42
2026-05-23 15:52:48.689378,Vijayawada,42.9,56
2026-05-23 15:52:49.550252,Chennai,35.3,49
2026-05-23 15:52:50.700955,Chennai,39.5,71
2026-05-23 15:52:52.711152,Mumbai,36.0,74
2026-05-23 15:52:54.560728,Bangalore,24.3,77
2026-05-23 15:52:54.724494,Mumbai,39.1,46
2026-05-23 15:52:56.734445,Chennai,44.7,42
2026-05-23 15:52:58.747762,Chennai,41.4,65
2026-05-23 15:52:59.572899,Mumbai,31.4,58
2026-05-23 15:53:00.757040,Hyderabad,38.7,69
2026-05-23 15:53:02.762265,Bangalore,32.6,70
2026-05-23 15:53:04.585660,Vijayawada,35.6,57
2026-05-23 15:53:04.774550,Bangalore,30.0,90
2026-05-23 15:53:06.794903,Chennai,38.3,87
2026-05-23 15:53:08.808554,Vijayawada,43.1,65
2026-05-23 15:53:09.609996,Hyderabad,38.4,50
2026-05-23 15:53:10.822921,Delhi,39.1,74
2026-05-23 15:53:12.831037,Chennai,42.0,56
2026-05-23 15:53:14.630811,Hyderabad,34.7,41
2026-05-23 15:53:14.845223,Mumbai,34.5,81
2026-05-23 15:53:16.854373,Hyderabad,40.2,72
2026-05-23 15:53:18.865710,Hyderabad,39.0,76
2026-05-23 15:53:19.644826,Chennai,39.9,49
2026-05-23 15:53:20.873762,Bangalore,35.8,49
2026-05-23 15:53:22.883162,Chennai,44.0,54
2026-05-23 15:53:24.656926,Vijayawada,30.5,90
2026-05-23 15:53:24.897956,Vijayawada,46.1,37
2026-05-23 15:53:26.906553,Delhi,39.9,63
2026-05-23 15:53:28.915526,Hyderabad,36.6,87
2026-05-23 15:53:29.682522,Hyderabad,33.1,43
2026-05-23 15:53:30.929484,Mumbai,37.8,63
2026-05-23 15:53:32.940351,Vijayawada,46.1,41
2026-05-23 15:53:34.694118,Hyderabad,36.0,87
2026-05-23 15:53:34.951915,Chennai,44.0,38
2026-05-23 15:53:36.962072,Hyderabad,38.5,76
2026-05-23 15:53:38.995803,Vijayawada,40.3,88
2026-05-23 15:53:39.734141,Delhi,33.4,48
2026-05-23 15:53:41.003906,Bangalore,35.8,39
2026-05-23 15:53:43.011074,Chennai,39.8,68
2026-05-23 15:53:44.755244,Chennai,29.8,58
2026-05-23 15:53:45.021042,Mumbai,34.6,79
2026-05-23 15:53:47.030692,Hyderabad,41.3,47
2026-05-23 15:53:49.042212,Delhi,39.2,68
2026-05-23 15:53:49.770317,Hyderabad,30.1,88
2026-05-23 15:53:51.058945,Chennai,42.7,40
2026-05-23 15:53:53.068307,Delhi,36.7,82
2026-05-23 15:53:54.786473,Bangalore,30.0,72
2026-05-23 15:53:55.079262,Bangalore,32.8,85
2026-05-23 15:53:57.090537,Bangalore,32.8,74
2026-05-23 15:53:59.103462,Vijayawada,44.3,43
2026-05-23 15:53:59.803511,Vijayawada,36.5,72
2026-05-23 15:54:01.115235,Chennai,42.2,55
2026-05-23 15:54:03.126391,Mumbai,39.7,41
2026-05-23 15:54:04.820013,Mumbai,37.6,68
2026-05-23 15:54:05.140404,Mumbai,37.2,66
2026-05-23 15:54:07.150455,Bangalore,34.2,60
2026-05-23 15:54:09.161988,Mumbai,40.2,52
2026-05-23 15:54:09.836484,Chennai,32.5,65
2026-05-23 15:54:11.174038,Mumbai,40.9,40
2026-05-23 15:54:13.188051,Bangalore,37.8,37
2026-05-23 15:54:14.859588,Mumbai,39.1,86
2026-05-23 15:54:15.198765,Mumbai,35.5,78
2026-05-23 15:54:17.206266,Chennai,39.2,86
2026-05-23 15:54:19.215995,Mumbai,41.0,45
2026-05-23 15:54:19.871001,Mumbai,22.6,44
2026-05-23 15:54:21.226020,Vijayawada,41.3,82
2026-05-23 15:54:23.234393,Bangalore,32.4,90
2026-05-23 15:54:24.882544,Hyderabad,41.2,89
2026-05-23 15:54:25.244854,Chennai,41.4,74
2026-05-23 15:54:27.256387,Delhi,41.6,57
2026-05-23 15:54:29.273110,Vijayawada,39.5,80
2026-05-23 15:54:29.897921,Chennai,23.3,66
2026-05-23 15:54:31.281488,Mumbai,36.3,84
2026-05-23 15:54:33.295101,Hyderabad,39.5,64
2026-05-23 15:54:34.929891,Mumbai,33.2,62
2026-05-23 15:54:35.316039,Bangalore,33.5,78
2026-05-23 15:54:37.332046,Vijayawada,41.0,87
2026-05-23 15:54:39.347717,Hyderabad,36.8,89
2026-05-23 15:54:39.946495,Chennai,29.6,40
2026-05-23 15:54:41.360807,Delhi,42.6,45
2026-05-23 15:54:43.393259,Chennai,42.1,62
2026-05-23 15:54:44.965905,Delhi,24.0,86
2026-05-23 15:54:45.406793,Bangalore,32.4,90
2026-05-23 15:54:47.416993,Mumbai,35.6,68
2026-05-23 15:54:49.426632,Chennai,44.2,42
2026-05-23 15:54:49.994298,Vijayawada,30.5,66
2026-05-23 15:54:51.439951,Mumbai,37.2,73
2026-05-23 15:54:53.451730,Bangalore,31.4,79
2026-05-23 15:54:55.006542,Chennai,21.6,76
2026-05-23 15:54:55.469118,Bangalore,31.9,78
2026-05-23 15:54:57.475133,Delhi,39.0,60
2026-05-23 15:54:59.484940,Hyderabad,38.6,66
2026-05-23 15:55:00.015506,Delhi,36.5,44
2026-05-23 15:55:01.496264,Vijayawada,40.3,88
2026-05-23 15:55:03.504368,Mumbai,37.2,74
2026-05-23 15:55:05.037420,Bangalore,26.3,50
2026-05-23 15:55:05.516626,Delhi,36.7,77
2026-05-23 15:55:07.525514,Hyderabad,38.3,85
2026-05-23 15:55:09.540481,Chennai,39.0,87
2026-05-23 15:55:10.050554,Mumbai,26.3,62
2026-05-23 15:55:11.554264,Hyderabad,37.6,90
2026-05-23 15:55:13.581033,Delhi,39.1,75
2026-05-23 15:55:15.068400,Delhi,27.3,74
2026-05-23 15:55:15.589174,Delhi,39.4,65
2026-05-23 15:55:17.597530,Chennai,40.8,74
2026-05-23 15:55:19.609257,Chennai,43.5,41
2026-05-23 15:55:20.089100,Vijayawada,24.9,50
2026-05-23 15:55:21.623440,Vijayawada,43.4,43
2026-05-23 15:55:23.634866,Vijayawada,44.2,49
2026-05-23 15:55:25.103526,Vijayawada,32.2,85
2026-05-23 15:55:25.644959,Delhi,42.6,46
2026-05-23 15:55:27.649694,Chennai,37.9,80
2026-05-23 15:55:29.661470,Mumbai,39.1,53
2026-05-23 15:55:30.116419,Vijayawada,39.6,75
2026-05-23 15:55:31.677803,Vijayawada,43.2,57
2026-05-23 15:55:33.687871,Vijayawada,41.6,73
2026-05-23 15:55:35.131046,Chennai,41.9,54
2026-05-23 15:55:35.695875,Vijayawada,45.0,39
2026-05-23 15:55:37.702854,Bangalore,37.3,41
2026-05-23 15:55:39.710580,Mumbai,38.1,63
2026-05-23 15:55:40.153143,Delhi,32.7,59
2026-05-23 15:55:41.728798,Chennai,40.3,72
2026-05-23 15:55:43.739521,Chennai,38.6,81
2026-05-23 15:55:45.173281,Chennai,37.5,87
2026-05-23 15:55:45.750282,Mumbai,34.3,86
2026-05-23 15:55:47.756746,Mumbai,35.7,80
2026-05-23 15:55:49.770829,Delhi,38.8,72
2026-05-23 15:55:50.199876,Delhi,28.4,45
2026-05-23 15:55:51.782590,Bangalore,30.2,88
2026-05-23 15:55:53.797797,Mumbai,38.3,45
2026-05-23 15:55:55.215794,Mumbai,32.8,47
2026-05-23 15:55:55.807509,Mumbai,37.7,60
2026-05-23 15:55:57.820251,Vijayawada,43.6,54
2026-05-23 15:55:59.830194,Bangalore,36.6,42
2026-05-23 15:56:00.229748,Mumbai,37.9,61
2026-05-23 15:56:01.840642,Chennai,45.6,40
2026-05-23 15:56:03.848516,Bangalore,37.5,43
2026-05-23 15:56:05.250937,Mumbai,24.7,81
2026-05-23 15:56:05.857733,Bangalore,35.9,57
2026-05-23 15:56:07.865745,Delhi,41.5,44
2026-05-23 15:56:09.874532,Delhi,36.9,78
2026-05-23 15:56:10.263218,Bangalore,24.0,70
2026-05-23 15:56:11.885062,Chennai,40.1,73
2026-05-23 15:56:13.897320,Bangalore,31.7,88
2026-05-23 15:56:15.273863,Bangalore,21.2,88
2026-05-23 15:56:15.909189,Bangalore,35.2,62
2026-05-23 15:56:17.925553,Bangalore,31.8,78
2026-05-23 15:56:19.963544,Vijayawada,39.9,84
2026-05-23 15:56:20.285432,Mumbai,23.8,61
2026-05-23 15:56:21.974516,Chennai,45.6,37
2026-05-23 15:56:23.984561,Hyderabad,41.8,61
2026-05-23 15:56:25.306696,Chennai,23.5,64
2026-05-23 15:56:25.998748,Chennai,39.4,68
2026-05-23 15:56:28.010425,Chennai,41.3,72
2026-05-23 15:56:30.021368,Chennai,44.6,38
2026-05-23 15:56:30.322396,Delhi,36.5,49
2026-05-23 15:56:32.031738,Chennai,40.7,72
2026-05-23 15:56:34.071490,Hyderabad,39.5,64
2026-05-23 15:56:35.334535,Vijayawada,21.7,65
2026-05-23 15:56:36.083037,Delhi,39.1,75
2026-05-23 15:56:38.093338,Delhi,41.3,47
2026-05-23 15:56:40.104658,Vijayawada,46.6,35
2026-05-23 15:56:40.352220,Vijayawada,34.1,72
2026-05-23 15:56:42.113743,Mumbai,33.3,90
2026-05-23 15:56:44.125595,Hyderabad,44.7,35
2026-05-23 15:56:45.367405,Bangalore,38.7,43
2026-05-23 15:56:46.138215,Mumbai,36.7,63
2026-05-23 15:56:48.148699,Delhi,42.2,35
2026-05-23 15:56:50.154965,Bangalore,32.5,73
2026-05-23 15:56:50.381998,Delhi,28.5,75
2026-05-23 15:56:52.163567,Mumbai,39.1,52
2026-05-23 15:56:54.175052,Bangalore,31.9,88
2026-05-23 15:56:55.393573,Hyderabad,40.4,66
2026-05-23 15:56:56.185152,Delhi,43.2,44
2026-05-23 15:56:58.202302,Vijayawada,42.2,61
2026-05-23 15:57:00.212609,Bangalore,35.1,47
2026-05-23 15:57:00.409455,Bangalore,36.4,83
2026-05-23 15:57:02.225361,Bangalore,35.3,52
2026-05-23 15:57:04.241191,Mumbai,38.8,53
2026-05-23 15:57:05.435034,Vijayawada,22.7,82
2026-05-23 15:57:06.250065,Vijayawada,39.5,79
2026-05-23 15:57:08.258018,Bangalore,32.4,84
2026-05-23 15:57:10.265271,Mumbai,34.2,81
2026-05-23 15:57:10.442525,Mumbai,28.1,51
2026-05-23 15:57:12.272760,Bangalore,33.0,64
2026-05-23 15:57:14.285585,Bangalore,35.7,50
2026-05-23 15:57:15.454083,Delhi,39.8,76
2026-05-23 15:57:16.334453,Chennai,42.5,51
2026-05-23 15:57:18.342844,Bangalore,31.2,79
2026-05-23 15:57:20.351231,Delhi,43.0,44
2026-05-23 15:57:20.488978,Delhi,26.9,42
2026-05-23 15:57:22.359742,Mumbai,36.1,75
2026-05-23 15:57:24.380838,Vijayawada,39.6,84
2026-05-23 15:57:25.500440,Chennai,36.3,61
2026-05-23 15:57:26.395413,Bangalore,33.8,65
2026-05-23 15:57:28.402760,Hyderabad,40.0,64
2026-05-23 15:57:30.413613,Hyderabad,42.3,52
2026-05-23 15:57:30.524977,Vijayawada,40.2,86
2026-05-23 15:57:32.434516,Delhi,37.9,68
2026-05-23 15:57:34.443075,Mumbai,35.3,83
2026-05-23 15:57:35.540466,Mumbai,36.1,65
2026-05-23 15:57:36.452268,Bangalore,33.4,60
2026-05-23 15:57:38.460611,Hyderabad,41.4,55
2026-05-23 15:57:40.470495,Vijayawada,42.3,75
2026-05-23 15:57:40.555242,Bangalore,35.1,71
2026-05-23 15:57:42.481119,Delhi,35.9,81
2026-05-23 15:57:44.491482,Chennai,38.7,87
2026-05-23 15:57:45.565255,Hyderabad,38.7,72
2026-05-23 15:57:46.502144,Chennai,44.7,36
2026-05-23 15:57:48.508179,Bangalore,36.9,42
2026-05-23 15:57:50.517511,Chennai,45.5,38
2026-05-23 15:57:50.579875,Bangalore,26.8,44
2026-05-23 15:57:52.526914,Hyderabad,39.8,71
2026-05-23 15:57:54.538228,Vijayawada,43.0,63
2026-05-23 15:57:55.595123,Vijayawada,29.4,45
2026-05-23 15:57:56.547424,Vijayawada,45.5,40
2026-05-23 15:57:58.559592,Chennai,45.9,38
2026-05-23 15:58:00.567212,Mumbai,34.8,84
2026-05-23 15:58:00.611752,Bangalore,39.6,64
2026-05-23 15:58:02.577739,Bangalore,30.5,85
2026-05-23 15:58:04.584598,Vijayawada,44.2,53
2026-05-23 15:58:05.625988,Bangalore,33.4,66
2026-05-23 15:58:06.595957,Chennai,40.4,81
2026-05-23 15:58:08.604409,Delhi,38.4,79
2026-05-23 15:58:10.613333,Delhi,36.0,81
2026-05-23 15:58:10.632162,Bangalore,30.7,47
2026-05-23 15:58:12.634497,Chennai,44.6,41
2026-05-23 15:58:14.645030,Delhi,39.5,59
2026-05-23 15:58:15.641122,Vijayawada,33.1,56
2026-05-23 15:58:16.654841,Bangalore,34.7,56
2026-05-23 15:58:18.669072,Vijayawada,39.6,76
2026-05-23 15:58:20.673852,Bangalore,33.3,40
2026-05-23 15:58:20.674993,Hyderabad,38.2,79
2026-05-23 15:58:22.688456,Vijayawada,43.0,70
2026-05-23 15:58:24.729291,Hyderabad,37.9,84
2026-05-23 15:58:25.682142,Vijayawada,23.9,77
2026-05-23 15:58:26.750312,Hyderabad,41.8,46
2026-05-23 15:58:28.766269,Chennai,43.8,38
2026-05-23 15:58:30.697129,Vijayawada,31.5,82
2026-05-23 15:58:30.774434,Chennai,37.8,86
2026-05-23 15:58:32.790614,Chennai,44.9,40
2026-05-23 15:58:34.801011,Mumbai,36.3,60
2026-05-23 15:58:35.710498,Vijayawada,23.1,52
2026-05-23 15:58:36.810975,Hyderabad,37.4,86
2026-05-23 15:58:38.828846,Delhi,38.8,63
2026-05-23 15:58:40.718771,Mumbai,35.4,76
2026-05-23 15:58:40.846194,Hyderabad,40.3,66
2026-05-23 15:58:42.855078,Bangalore,34.0,61
2026-05-23 15:58:44.866419,Mumbai,37.9,48
2026-05-23 15:58:45.735774,Vijayawada,35.8,74
2026-05-23 15:58:46.875975,Delhi,42.0,37
2026-05-23 15:58:48.887141,Chennai,39.5,71
2026-05-23 15:58:50.760084,Mumbai,27.0,56
2026-05-23 15:58:50.896314,Mumbai,37.7,50
2026-05-23 15:58:52.905106,Mumbai,39.6,57
2026-05-23 15:58:54.911534,Delhi,40.1,57
2026-05-23 15:58:55.777168,Mumbai,24.6,85
2026-05-23 15:58:56.923880,Mumbai,35.3,88
2026-05-23 15:58:58.935051,Vijayawada,44.9,43
2026-05-23 15:59:00.800016,Bangalore,28.5,51
2026-05-23 15:59:00.950246,Chennai,39.4,89
2026-05-23 15:59:02.960651,Chennai,44.8,47
2026-05-23 15:59:04.971394,Mumbai,36.8,59
2026-05-23 15:59:05.812416,Bangalore,36.7,67
2026-05-23 15:59:06.983222,Delhi,41.2,40
2026-05-23 15:59:08.998336,Mumbai,37.1,69
2026-05-23 15:59:10.831277,Mumbai,35.6,55
2026-05-23 15:59:11.010048,Delhi,38.4,78
2026-05-23 15:59:13.021546,Bangalore,33.8,70
2026-05-23 15:59:15.032563,Chennai,37.6,88
2026-05-23 15:59:15.843965,Bangalore,27.3,68
2026-05-23 15:59:17.044544,Mumbai,41.2,40
2026-05-23 15:59:19.056120,Hyderabad,43.0,40
2026-05-23 15:59:20.856413,Mumbai,20.6,65
2026-05-23 15:59:21.074996,Bangalore,32.3,86
2026-05-23 15:59:23.086547,Bangalore,37.2,35
2026-05-23 15:59:25.100326,Vijayawada,39.6,76
2026-05-23 15:59:25.886660,Delhi,37.7,73
2026-05-23 15:59:27.115309,Chennai,39.6,74
2026-05-23 15:59:29.134641,Vijayawada,44.8,39
2026-05-23 15:59:30.904938,Delhi,37.5,87
2026-05-23 15:59:31.145879,Mumbai,35.1,78
2026-05-23 15:59:33.158914,Mumbai,33.2,89
2026-05-23 15:59:35.168523,Chennai,43.0,48
2026-05-23 15:59:35.948712,Delhi,33.6,85
2026-05-23 15:59:37.181735,Bangalore,36.4,43
2026-05-23 15:59:39.194736,Delhi,43.2,40
2026-05-23 15:59:40.961029,Chennai,32.8,63
2026-05-23 15:59:41.202494,Mumbai,36.7,60
2026-05-23 15:59:43.210854,Delhi,40.2,60
2026-05-23 15:59:45.218535,Delhi,36.5,80
2026-05-23 15:59:45.993410,Chennai,31.4,56
2026-05-23 15:59:47.224235,Bangalore,30.3,86
2026-05-23 15:59:49.237309,Chennai,44.3,42
2026-05-23 15:59:51.010393,Mumbai,22.1,77
2026-05-23 15:59:51.251783,Bangalore,32.5,84
2026-05-23 15:59:53.262473,Mumbai,35.6,78
2026-05-23 15:59:55.277599,Hyderabad,37.0,88
2026-05-23 15:59:56.027272,Hyderabad,40.8,79
2026-05-23 15:59:57.286268,Vijayawada,42.8,48
2026-05-23 15:59:59.296687,Delhi,42.2,51
2026-05-23 16:00:01.049490,Chennai,35.7,80
2026-05-23 16:00:01.307654,Chennai,44.9,40
2026-05-23 16:00:03.319675,Hyderabad,42.6,47
2026-05-23 16:00:05.328290,Delhi,41.2,57
2026-05-23 16:00:06.066541,Delhi,32.4,86
2026-05-23 16:00:07.333944,Chennai,40.8,61
2026-05-23 16:00:09.351530,Hyderabad,39.7,64
2026-05-23 16:00:11.080272,Delhi,25.8,58
2026-05-23 16:00:11.362230,Chennai,44.3,43
2026-05-23 16:00:13.370625,Bangalore,33.5,74
2026-05-23 16:00:15.381062,Bangalore,36.9,41
2026-05-23 16:00:16.093148,Bangalore,29.1,90
2026-05-23 16:00:17.393740,Hyderabad,41.4,50
2026-05-23 16:00:19.405049,Chennai,42.1,47
2026-05-23 16:00:21.115800,Delhi,31.8,85
2026-05-23 16:00:21.422570,Vijayawada,42.8,68
2026-05-23 16:00:23.432765,Delhi,41.8,51
2026-05-23 16:00:25.442789,Mumbai,37.8,48
2026-05-23 16:00:26.126340,Bangalore,26.3,78
2026-05-23 16:00:27.451866,Bangalore,37.1,46
2026-05-23 16:00:29.463787,Bangalore,32.5,87
2026-05-23 16:00:31.140512,Chennai,27.5,81
2026-05-23 16:00:31.475252,Delhi,40.4,46
2026-05-23 16:00:33.490978,Mumbai,35.3,74
2026-05-23 16:00:35.506404,Bangalore,33.7,75
2026-05-23 16:00:36.158805,Hyderabad,38.6,86
2026-05-23 16:00:37.523554,Chennai,42.3,50
2026-05-23 16:00:39.539867,Mumbai,38.4,53
2026-05-23 16:00:41.173025,Bangalore,21.5,78
2026-05-23 16:00:41.552912,Vijayawada,44.1,56
2026-05-23 16:00:43.574721,Mumbai,39.4,44
2026-05-23 16:00:45.589542,Hyderabad,42.8,51
2026-05-23 16:00:46.209953,Hyderabad,21.7,59
2026-05-23 16:00:47.604714,Delhi,41.7,53
2026-05-23 16:00:49.626706,Chennai,40.9,74
2026-05-23 16:00:51.224897,Chennai,33.7,54
2026-05-23 16:00:51.636302,Bangalore,37.9,39
2026-05-23 16:00:53.649831,Delhi,36.0,81
2026-05-23 16:00:55.674967,Mumbai,36.4,76
2026-05-23 16:00:56.261112,Hyderabad,24.9,84
2026-05-23 16:00:57.682251,Hyderabad,44.2,38
2026-05-23 16:00:59.697172,Delhi,40.7,48
2026-05-23 16:01:01.278324,Bangalore,38.6,88
2026-05-23 16:01:01.710311,Vijayawada,45.7,41
2026-05-23 16:01:03.719102,Bangalore,32.6,68
2026-05-23 16:01:05.741868,Hyderabad,37.9,80
2026-05-23 16:01:06.298821,Hyderabad,31.7,89
2026-05-23 16:01:07.746979,Hyderabad,40.3,56
2026-05-23 16:01:09.760552,Hyderabad,40.9,69
2026-05-23 16:01:11.318063,Chennai,38.1,54
2026-05-23 16:01:11.774372,Hyderabad,44.6,40
2026-05-23 16:01:13.788107,Mumbai,39.4,50
2026-05-23 16:01:15.797528,Vijayawada,43.6,56
2026-05-23 16:01:16.334925,Hyderabad,21.1,43
2026-05-23 16:01:17.803694,Chennai,41.4,56
2026-05-23 16:01:19.828423,Vijayawada,44.0,54
2026-05-23 16:01:21.363789,Chennai,22.5,40
2026-05-23 16:01:21.840613,Vijayawada,42.9,53
2026-05-23 16:01:23.851661,Chennai,39.7,80
2026-05-23 16:01:25.864309,Vijayawada,41.3,73
2026-05-23 16:01:26.384525,Bangalore,20.0,47
2026-05-23 16:01:27.879825,Vijayawada,44.0,40
2026-05-23 16:01:29.893960,Vijayawada,42.1,75
2026-05-23 16:01:31.392925,Hyderabad,30.2,74
2026-05-23 16:01:31.906273,Bangalore,37.9,44
2026-05-23 16:01:33.938819,Mumbai,34.1,90
2026-05-23 16:01:35.955065,Delhi,38.3,82
2026-05-23 16:01:36.433953,Mumbai,23.7,90
2026-05-23 16:01:37.969859,Vijayawada,41.6,79
2026-05-23 16:01:39.982002,Mumbai,38.5,48
2026-05-23 16:01:41.448830,Mumbai,33.1,68
2026-05-23 16:01:41.991614,Delhi,41.4,42
2026-05-23 16:01:44.003140,Chennai,39.7,83
2026-05-23 16:01:46.025962,Delhi,36.9,78
2026-05-23 16:01:46.493485,Chennai,36.0,68
2026-05-23 16:01:48.040999,Mumbai,38.0,49
2026-05-23 16:01:50.049046,Vijayawada,39.3,79
2026-05-23 16:01:51.504706,Hyderabad,39.9,79
2026-05-23 16:01:52.062967,Hyderabad,43.2,52
2026-05-23 16:01:54.076740,Delhi,40.9,40
2026-05-23 16:01:56.094878,Chennai,39.6,68
2026-05-23 16:01:56.548092,Hyderabad,25.6,75
2026-05-23 16:01:58.105449,Bangalore,37.0,40
2026-05-23 16:02:00.116445,Mumbai,37.1,71
2026-05-23 16:02:01.569862,Mumbai,21.6,83
2026-05-23 16:02:02.133668,Bangalore,34.0,68
2026-05-23 16:02:04.145321,Mumbai,35.5,84
2026-05-23 16:02:06.163758,Hyderabad,37.7,86
2026-05-23 16:02:06.587341,Hyderabad,38.4,84
2026-05-23 16:02:08.175235,Vijayawada,45.0,45
2026-05-23 16:02:10.185412,Hyderabad,40.5,73
2026-05-23 16:02:11.618621,Chennai,25.1,40
2026-05-23 16:02:12.200802,Mumbai,35.2,84
2026-05-23 16:02:14.208859,Mumbai,36.6,65
2026-05-23 16:02:16.223113,Bangalore,37.3,46
2026-05-23 16:02:16.631684,Vijayawada,26.5,50
2026-05-23 16:02:18.232918,Chennai,38.5,84
2026-05-23 16:02:20.244585,Mumbai,39.1,51
2026-05-23 16:02:21.645034,Bangalore,22.3,52
2026-05-23 16:02:22.262657,Vijayawada,42.3,64
2026-05-23 16:02:24.268651,Bangalore,33.7,60
2026-05-23 16:02:26.278127,Vijayawada,42.8,56
2026-05-23 16:02:26.662537,Hyderabad,34.4,90
2026-05-23 16:02:28.290574,Delhi,38.2,61
2026-05-23 16:02:30.300099,Hyderabad,39.4,82
2026-05-23 16:02:31.675065,Chennai,24.0,64
2026-05-23 16:02:32.312713,Chennai,40.7,57
2026-05-23 16:02:34.351236,Vijayawada,41.1,68
2026-05-23 16:02:36.363774,Bangalore,33.7,69
2026-05-23 16:02:36.693033,Vijayawada,38.5,41
2026-05-23 16:02:38.377509,Bangalore,32.1,76
2026-05-23 16:02:40.431240,Mumbai,35.0,88
2026-05-23 16:02:41.723284,Vijayawada,39.9,45
2026-05-23 16:02:42.445009,Hyderabad,39.7,73
2026-05-23 16:02:44.467376,Hyderabad,37.1,85
2026-05-23 16:02:46.482341,Delhi,39.3,72
2026-05-23 16:02:46.758228,Mumbai,21.2,57
2026-05-23 16:02:48.501225,Vijayawada,41.3,71
2026-05-23 16:02:50.513580,Bangalore,37.8,45
2026-05-23 16:02:51.792511,Chennai,22.3,82
2026-05-23 16:02:52.522109,Vijayawada,43.4,58
2026-05-23 16:02:54.530542,Chennai,44.5,49
2026-05-23 16:02:56.544896,Mumbai,36.2,82
2026-05-23 16:02:56.807751,Vijayawada,32.0,40
2026-05-23 16:02:58.558624,Hyderabad,41.4,62
2026-05-23 16:03:00.568609,Vijayawada,41.5,68
2026-05-23 16:03:01.827174,Chennai,39.7,82
2026-05-23 16:03:02.577382,Chennai,41.3,62
2026-05-23 16:03:04.595883,Vijayawada,43.4,48
2026-05-23 16:03:06.608625,Hyderabad,43.5,40
2026-05-23 16:03:06.840591,Delhi,36.8,67
2026-05-23 16:03:08.617048,Mumbai,36.1,67
2026-05-23 16:03:10.625025,Vijayawada,41.8,66
2026-05-23 16:03:11.852441,Chennai,28.8,49
2026-05-23 16:03:12.636258,Chennai,42.4,44
2026-05-23 16:03:14.646039,Mumbai,35.0,78
2026-05-23 16:03:16.660125,Vijayawada,44.2,50
2026-05-23 16:03:16.870091,Vijayawada,33.9,67
2026-05-23 16:03:18.672287,Bangalore,38.5,41
2026-05-23 16:03:20.695957,Mumbai,37.0,55
2026-05-23 16:03:21.900941,Bangalore,20.9,47
2026-05-23 16:03:22.705986,Bangalore,36.6,50
2026-05-23 16:03:24.714768,Hyderabad,41.4,48
2026-05-23 16:03:26.729310,Vijayawada,40.6,75
2026-05-23 16:03:26.919809,Mumbai,24.1,84
2026-05-23 16:03:28.761351,Delhi,39.8,54
2026-05-23 16:03:30.770913,Bangalore,31.7,81
2026-05-23 16:03:31.939432,Bangalore,30.4,66
2026-05-23 16:03:32.783273,Delhi,38.3,72
2026-05-23 16:03:34.793212,Delhi,40.8,62
2026-05-23 16:03:36.802627,Mumbai,39.0,43
2026-05-23 16:03:36.951393,Vijayawada,36.0,74
2026-05-23 16:03:38.812905,Vijayawada,43.6,58
2026-05-23 16:03:40.832597,Mumbai,37.5,56
2026-05-23 16:03:41.962262,Vijayawada,33.9,47
2026-05-23 16:03:42.844991,Delhi,40.6,49
2026-05-23 16:03:44.855949,Vijayawada,46.0,44
2026-05-23 16:03:46.868198,Vijayawada,40.0,76
2026-05-23 16:03:46.996635,Vijayawada,33.4,60
2026-05-23 16:03:48.882294,Delhi,37.9,75
2026-05-23 16:03:50.887926,Mumbai,34.1,90
2026-05-23 16:03:52.004938,Bangalore,27.9,84
2026-05-23 16:03:52.901680,Vijayawada,45.9,42
2026-05-23 16:03:54.911760,Chennai,43.4,52
2026-05-23 16:03:56.923036,Mumbai,36.3,67
2026-05-23 16:03:57.023386,Chennai,20.3,42
2026-05-23 16:03:58.929759,Delhi,37.3,82
2026-05-23 16:04:00.937002,Mumbai,37.8,60
2026-05-23 16:04:02.033045,Vijayawada,26.8,51
2026-05-23 16:04:02.945534,Hyderabad,41.5,53
2026-05-23 16:04:04.961492,Hyderabad,37.9,81
2026-05-23 16:04:06.972644,Vijayawada,41.1,64
2026-05-23 16:04:07.044636,Hyderabad,36.7,52
2026-05-23 16:04:08.983848,Hyderabad,39.4,73
2026-05-23 16:04:10.996016,Mumbai,41.2,43
2026-05-23 16:04:12.065265,Hyderabad,26.8,53
2026-05-23 16:04:13.007669,Delhi,40.2,64
2026-05-23 16:04:15.019975,Vijayawada,44.3,50
2026-05-23 16:04:17.032307,Delhi,37.0,74
2026-05-23 16:04:17.077434,Bangalore,34.8,42
2026-05-23 16:04:19.042779,Bangalore,33.1,66
2026-05-23 16:04:21.056210,Delhi,42.3,43
